sample_id,split_hint,source_file,crop_file,label_class,image_width,image_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,ocr_suggestion,ocr_suggestion_confidence,ocr_suggestion_quality,ocr_suggestion_engine,final_text,review_status,reviewer,notes
6796_104_0_jpeg.rf.21922b2d61928ae221734de2538cb54a__0411,train,6796_104_0_jpeg.rf.21922b2d61928ae221734de2538cb54a.jpg,crops/6796_104_0_jpeg.rf.21922b2d61928ae221734de2538cb54a__0411.png,number,640,640,311,197,552,256,292,188,571,268,8280R37,0.5,1.3057,tesseract:gray,,pending,,
3219_104_0_jpg.rf.2db8fd676be09163d067014fa0e95d49__0412,train,3219_104_0_jpg.rf.2db8fd676be09163d067014fa0e95d49.jpg,crops/3219_104_0_jpg.rf.2db8fd676be09163d067014fa0e95d49__0412.png,number,640,640,107,178,298,241,92,168,313,254,52295902,0.56,2.21,tesseract:otsu,,pending,,
3276_104_0_jpg.rf.09ef499c65428ac02dd3b20713d82d6e__0413,train,3276_104_0_jpg.rf.09ef499c65428ac02dd3b20713d82d6e.jpg,crops/3276_104_0_jpg.rf.09ef499c65428ac02dd3b20713d82d6e__0413.png,number,640,640,109,166,285,229,95,156,299,242,5171N6,0.56,1.175,tesseract:otsu,,pending,,
6222_104_0_jpg.rf.14e1ee61ede7ad3fb708d1e455e2a383__0414,train,6222_104_0_jpg.rf.14e1ee61ede7ad3fb708d1e455e2a383.jpg,crops/6222_104_0_jpg.rf.14e1ee61ede7ad3fb708d1e455e2a383__0414.png,number,640,640,65,191,188,262,56,180,197,277,,,,,,pending,,
6069_104_0_jpg.rf.8b37d1293d6a85ede03d61978ce25bfd__0415,train,6069_104_0_jpg.rf.8b37d1293d6a85ede03d61978ce25bfd.jpg,crops/6069_104_0_jpg.rf.8b37d1293d6a85ede03d61978ce25bfd__0415.png,number,640,640,109,188,286,256,95,178,300,270,4785232,0.56,2.21,tesseract:gray,,pending,,
6312_104_1_jpg.rf.bf72757f5c6044523dbc3c72fab818d7__0416,train,6312_104_1_jpg.rf.bf72757f5c6044523dbc3c72fab818d7.jpg,crops/6312_104_1_jpg.rf.bf72757f5c6044523dbc3c72fab818d7__0416.png,number,640,640,330,200,558,258,312,191,576,270,652555,0.5,1.47,tesseract:gray,,pending,,
6486_104_0_jpg.rf.dc921fad032a75d144c0f27fc4677ea3__0417,train,6486_104_0_jpg.rf.dc921fad032a75d144c0f27fc4677ea3.jpg,crops/6486_104_0_jpg.rf.dc921fad032a75d144c0f27fc4677ea3__0417.png,number,640,640,121,174,292,234,108,165,305,247,61147955,0.56,2.21,tesseract:gray,,pending,,
2729_104_1_jpg.rf.e4fb0fb44516ca6836b9a85c89434622__0418,train,2729_104_1_jpg.rf.e4fb0fb44516ca6836b9a85c89434622.jpg,crops/2729_104_1_jpg.rf.e4fb0fb44516ca6836b9a85c89434622__0418.png,number,640,640,115,180,337,247,98,170,354,261,54788107,0.56,2.21,tesseract:gray,,pending,,
6057_104_1_jpg.rf.f0b0764f0568686045d9a207913f2b3a__0419,train,6057_104_1_jpg.rf.f0b0764f0568686045d9a207913f2b3a.jpg,crops/6057_104_1_jpg.rf.f0b0764f0568686045d9a207913f2b3a__0419.png,number,640,640,200,191,433,254,182,181,451,267,60015872,0.56,2.21,tesseract:gray,,pending,,
3471_104_0_jpg.rf.533206cbcce7f5a3dcf84e27d279693c__0420,validation,3471_104_0_jpg.rf.533206cbcce7f5a3dcf84e27d279693c.jpg,crops/3471_104_0_jpg.rf.533206cbcce7f5a3dcf84e27d279693c__0420.png,number,640,640,129,175,298,235,116,166,311,248,65171745,0.56,2.21,tesseract:gray,,pending,,
6729_104_0_jpg.rf.94a64666afaf96d6942fdfd1350a2384__0421,train,6729_104_0_jpg.rf.94a64666afaf96d6942fdfd1350a2384.jpg,crops/6729_104_0_jpg.rf.94a64666afaf96d6942fdfd1350a2384__0421.png,number,640,640,255,189,492,249,237,180,510,262,65451527,0.5,2.15,tesseract:gray,,pending,,
6166_104_0_jpg.rf.fa01a6f1012b8cdb4fc76f65c655a667__0422,train,6166_104_0_jpg.rf.fa01a6f1012b8cdb4fc76f65c655a667.jpg,crops/6166_104_0_jpg.rf.fa01a6f1012b8cdb4fc76f65c655a667__0422.png,number,640,640,56,174,152,240,49,164,159,254,,,,,,pending,,
2686_104_0_jpg.rf.572a2745f4230ccec5cfa9781746f2fa__0423,validation,2686_104_0_jpg.rf.572a2745f4230ccec5cfa9781746f2fa.jpg,crops/2686_104_0_jpg.rf.572a2745f4230ccec5cfa9781746f2fa__0423.png,number,640,640,63,181,205,244,52,171,216,257,,,,,,pending,,
6051_104_1_jpg.rf.d12f47a029abb1810a3c695e6fd5225b__0424,train,6051_104_1_jpg.rf.d12f47a029abb1810a3c695e6fd5225b.jpg,crops/6051_104_1_jpg.rf.d12f47a029abb1810a3c695e6fd5225b__0424.png,number,640,640,315,197,543,259,297,188,561,272,61147955,0.56,2.21,tesseract:gray,,pending,,
6072_104_1_jpg.rf.4b01e5dca4d30707519c7a03b5dccc9b__0425,train,6072_104_1_jpg.rf.4b01e5dca4d30707519c7a03b5dccc9b.jpg,crops/6072_104_1_jpg.rf.4b01e5dca4d30707519c7a03b5dccc9b__0425.png,number,640,640,331,199,595,259,310,190,616,272,6428633,0.5,2.15,tesseract:gray,,pending,,
2467_104_1_jpg.rf.a902194f5cbbfad329656790ecee4555__0426,train,2467_104_1_jpg.rf.a902194f5cbbfad329656790ecee4555.jpg,crops/2467_104_1_jpg.rf.a902194f5cbbfad329656790ecee4555__0426.png,number,640,640,320,193,467,255,309,184,478,268,,,,,,pending,,
3452_104_0_jpg.rf.ff4df4e783d1136750b877099eb6b5e6__0427,train,3452_104_0_jpg.rf.ff4df4e783d1136750b877099eb6b5e6.jpg,crops/3452_104_0_jpg.rf.ff4df4e783d1136750b877099eb6b5e6__0427.png,number,640,640,66,184,155,251,59,174,162,265,,,,,,pending,,
2210_104_0_jpg.rf.8705af13db7bce9a319103e14fcc0a75__0428,train,2210_104_0_jpg.rf.8705af13db7bce9a319103e14fcc0a75.jpg,crops/2210_104_0_jpg.rf.8705af13db7bce9a319103e14fcc0a75__0428.png,number,640,640,56,175,154,243,49,165,161,257,,,,,,pending,,
9527_104_0_jpg.rf.c36a5b85376cce706d36a06769b99ca3__0429,validation,9527_104_0_jpg.rf.c36a5b85376cce706d36a06769b99ca3.jpg,crops/9527_104_0_jpg.rf.c36a5b85376cce706d36a06769b99ca3__0429.png,number,640,640,109,164,249,227,98,154,260,240,,,,,,pending,,
2472_104_0_jpg.rf.ed035feebf0d6a0915e587fca6f63985__0430,validation,2472_104_0_jpg.rf.ed035feebf0d6a0915e587fca6f63985.jpg,crops/2472_104_0_jpg.rf.ed035feebf0d6a0915e587fca6f63985__0430.png,number,640,640,70,177,183,241,61,167,192,255,M55817,0.56,1.605,tesseract:inv_otsu,,pending,,
2709_104_1_jpg.rf.1238aaf3a8c1f97e41372910150a7a3e__0431,train,2709_104_1_jpg.rf.1238aaf3a8c1f97e41372910150a7a3e.jpg,crops/2709_104_1_jpg.rf.1238aaf3a8c1f97e41372910150a7a3e__0431.png,number,640,640,97,174,267,239,84,164,280,253,1685459,0.5,2.15,tesseract:otsu,,pending,,
6112_104_1_jpg.rf.ca0e8f2446a00a339992b39531242b97__0432,validation,6112_104_1_jpg.rf.ca0e8f2446a00a339992b39531242b97.jpg,crops/6112_104_1_jpg.rf.ca0e8f2446a00a339992b39531242b97__0432.png,number,640,640,116,204,316,273,100,193,332,288,,,,,,pending,,
6435_104_0_jpg.rf.2ff76b955ed443a5aae8523d87db8e7c__0433,train,6435_104_0_jpg.rf.2ff76b955ed443a5aae8523d87db8e7c.jpg,crops/6435_104_0_jpg.rf.2ff76b955ed443a5aae8523d87db8e7c__0433.png,number,640,640,250,195,496,255,231,186,515,268,6226386,0.56,2.21,tesseract:gray,,pending,,
6460_104_0_jpg.rf.f088555a8a4e8410253e06fe586a3864__0434,train,6460_104_0_jpg.rf.f088555a8a4e8410253e06fe586a3864.jpg,crops/6460_104_0_jpg.rf.f088555a8a4e8410253e06fe586a3864__0434.png,number,640,640,108,189,281,257,95,179,294,271,60015872,0.56,2.21,tesseract:gray,,pending,,
3355_104_0_jpg.rf.0b619d8a97415f2b3640b4ea74f56d80__0435,train,3355_104_0_jpg.rf.0b619d8a97415f2b3640b4ea74f56d80.jpg,crops/3355_104_0_jpg.rf.0b619d8a97415f2b3640b4ea74f56d80__0435.png,number,640,640,180,181,371,244,165,171,386,257,6521358,0.56,2.21,tesseract:gray,,pending,,
6470_104_0_jpg.rf.5afeaa6dc1656dd29a7890bdb2c2614b__0436,train,6470_104_0_jpg.rf.5afeaa6dc1656dd29a7890bdb2c2614b.jpg,crops/6470_104_0_jpg.rf.5afeaa6dc1656dd29a7890bdb2c2614b__0436.png,number,640,640,125,187,302,259,111,176,316,274,61817541,0.5,2.15,tesseract:gray,,pending,,
6258_104_1_jpg.rf.af41ae16690fafdcb58bed1bb6d7c627__0437,validation,6258_104_1_jpg.rf.af41ae16690fafdcb58bed1bb6d7c627.jpg,crops/6258_104_1_jpg.rf.af41ae16690fafdcb58bed1bb6d7c627__0437.png,number,640,640,354,188,636,251,332,178,640,264,64172052,0.56,2.21,tesseract:gray,,pending,,
2712_104_0_jpg.rf.2f0f2522d49aad8690a97b4a4bd052ff__0438,validation,2712_104_0_jpg.rf.2f0f2522d49aad8690a97b4a4bd052ff.jpg,crops/2712_104_0_jpg.rf.2f0f2522d49aad8690a97b4a4bd052ff__0438.png,number,640,640,55,179,170,251,46,168,179,266,,,,,,pending,,
6326_104_0_jpg.rf.c92f8750f1c69dacec72ded58cbc372b__0439,train,6326_104_0_jpg.rf.c92f8750f1c69dacec72ded58cbc372b.jpg,crops/6326_104_0_jpg.rf.c92f8750f1c69dacec72ded58cbc372b__0439.png,number,640,640,261,187,472,248,245,178,488,261,6008122,0.56,2.21,tesseract:gray,,pending,,
6095_104_0_jpg.rf.2b51feaae16fc02c1e8b6eaf07753097__0440,train,6095_104_0_jpg.rf.2b51feaae16fc02c1e8b6eaf07753097.jpg,crops/6095_104_0_jpg.rf.2b51feaae16fc02c1e8b6eaf07753097__0440.png,number,640,640,63,195,209,267,52,184,220,282,9942084,0.5,2.15,tesseract:inv_otsu,,pending,,
3459_104_1_jpg.rf.dce151095c9686f381f4250f8e1c64b8__0441,train,3459_104_1_jpg.rf.dce151095c9686f381f4250f8e1c64b8.jpg,crops/3459_104_1_jpg.rf.dce151095c9686f381f4250f8e1c64b8__0441.png,number,640,640,309,198,574,263,288,188,595,277,528N007,0.5,1.3057,tesseract:gray,,pending,,
3418_104_0_jpg.rf.117f255d2f83c2c70c32665c2a0e4add__0442,train,3418_104_0_jpg.rf.117f255d2f83c2c70c32665c2a0e4add.jpg,crops/3418_104_0_jpg.rf.117f255d2f83c2c70c32665c2a0e4add__0442.png,number,640,640,40,206,110,265,34,197,116,277,,,,,,pending,,
3416_104_0_jpg.rf.2c430150510e6e9305f68e1da973e585__0443,train,3416_104_0_jpg.rf.2c430150510e6e9305f68e1da973e585.jpg,crops/3416_104_0_jpg.rf.2c430150510e6e9305f68e1da973e585__0443.png,number,640,640,128,179,332,243,112,169,348,257,57295902,0.5,2.15,tesseract:gray,,pending,,
6511_104_0_jpg.rf.4975eaef89ab3e1186f5c3024f8d57ac__0444,train,6511_104_0_jpg.rf.4975eaef89ab3e1186f5c3024f8d57ac.jpg,crops/6511_104_0_jpg.rf.4975eaef89ab3e1186f5c3024f8d57ac__0444.png,number,640,640,62,194,186,259,53,184,195,273,0146566,0.56,2.21,tesseract:otsu,,pending,,
6490_104_0_jpg.rf.fcc4a899bd82ff458bd9851e3f6ee3c8__0445,train,6490_104_0_jpg.rf.fcc4a899bd82ff458bd9851e3f6ee3c8.jpg,crops/6490_104_0_jpg.rf.fcc4a899bd82ff458bd9851e3f6ee3c8__0445.png,number,640,640,9,214,68,274,3,205,74,287,,,,,,pending,,
2559_104_0_jpg.rf.a326b02a406df82757f8fae2f2b22462__0446,validation,2559_104_0_jpg.rf.a326b02a406df82757f8fae2f2b22462.jpg,crops/2559_104_0_jpg.rf.a326b02a406df82757f8fae2f2b22462__0446.png,number,640,640,51,190,149,256,44,180,156,270,,,,,,pending,,
5451_104_0_jpg.rf.5546628d3378fab87aa9b6cb9e78de87__0447,train,5451_104_0_jpg.rf.5546628d3378fab87aa9b6cb9e78de87.jpg,crops/5451_104_0_jpg.rf.5546628d3378fab87aa9b6cb9e78de87__0447.png,number,640,640,100,182,275,245,86,172,289,258,65160038,0.56,2.21,tesseract:gray,,pending,,
9516_104_1_jpg.rf.35621223fc2dbbe2ab92d9ba3578daa9__0448,train,9516_104_1_jpg.rf.35621223fc2dbbe2ab92d9ba3578daa9.jpg,crops/9516_104_1_jpg.rf.35621223fc2dbbe2ab92d9ba3578daa9__0448.png,number,640,640,126,197,343,261,109,187,360,275,35479005,0.5,2.15,tesseract:gray,,pending,,
9533_104_0_jpg.rf.bb1a18c6fef69e88a4cdc967b1385ada__0449,train,9533_104_0_jpg.rf.bb1a18c6fef69e88a4cdc967b1385ada.jpg,crops/9533_104_0_jpg.rf.bb1a18c6fef69e88a4cdc967b1385ada__0449.png,number,640,640,79,183,209,246,69,173,219,259,395204,0.56,1.53,tesseract:gray,,pending,,
6332_104_0_jpg.rf.ff426af9139c9fd6b75c1ec2ff083905__0450,train,6332_104_0_jpg.rf.ff426af9139c9fd6b75c1ec2ff083905.jpg,crops/6332_104_0_jpg.rf.ff426af9139c9fd6b75c1ec2ff083905__0450.png,number,640,640,187,174,400,231,170,165,417,243,6521574,0.5,2.15,tesseract:gray,,pending,,
3434_104_0_jpg.rf.07ff443acd7e602a1d625619387c7d3c__0451,train,3434_104_0_jpg.rf.07ff443acd7e602a1d625619387c7d3c.jpg,crops/3434_104_0_jpg.rf.07ff443acd7e602a1d625619387c7d3c__0451.png,number,640,640,83,171,226,235,72,161,237,249,44371609,0.5,2.15,tesseract:otsu,,pending,,
6202_104_0_jpg.rf.723d3aa7c562ae9aa5d8303809f294f8__0452,train,6202_104_0_jpg.rf.723d3aa7c562ae9aa5d8303809f294f8.jpg,crops/6202_104_0_jpg.rf.723d3aa7c562ae9aa5d8303809f294f8__0452.png,number,640,640,62,175,164,240,54,165,172,254,,,,,,pending,,
125_104_1_jpg.rf.e825bad0127f696558db77de4db9ca92__0453,train,125_104_1_jpg.rf.e825bad0127f696558db77de4db9ca92.jpg,crops/125_104_1_jpg.rf.e825bad0127f696558db77de4db9ca92__0453.png,number,640,640,343,191,640,257,320,181,640,271,,,,,,pending,,
6233_104_1_jpg.rf.3fdbe292e6c5255ab5bb314abe6d4504__0454,train,6233_104_1_jpg.rf.3fdbe292e6c5255ab5bb314abe6d4504.jpg,crops/6233_104_1_jpg.rf.3fdbe292e6c5255ab5bb314abe6d4504__0454.png,number,640,640,140,201,357,267,123,191,374,281,63790810,0.56,2.21,tesseract:gray,,pending,,
6779_104_0_jpg.rf.6f41bbacdbf45455a028511ddbbcfdcb__0455,validation,6779_104_0_jpg.rf.6f41bbacdbf45455a028511ddbbcfdcb.jpg,crops/6779_104_0_jpg.rf.6f41bbacdbf45455a028511ddbbcfdcb__0455.png,number,640,640,88,195,209,262,79,185,218,276,,,,,,pending,,
2708_104_0_jpg.rf.014f110fc1454527716dc67f5ca33459__0456,train,2708_104_0_jpg.rf.014f110fc1454527716dc67f5ca33459.jpg,crops/2708_104_0_jpg.rf.014f110fc1454527716dc67f5ca33459__0456.png,number,640,640,54,179,163,246,46,169,171,260,,,,,,pending,,
2691_104_1_jpg.rf.31ae73245617585ce135fd6777a15a9e__0457,train,2691_104_1_jpg.rf.31ae73245617585ce135fd6777a15a9e.jpg,crops/2691_104_1_jpg.rf.31ae73245617585ce135fd6777a15a9e__0457.png,number,640,640,121,194,325,260,105,184,341,274,6413899,0.5,2.15,tesseract:gray,,pending,,
6471_104_0_jpg.rf.e2f490532709ef016a7bdd1a985c465c__0458,train,6471_104_0_jpg.rf.e2f490532709ef016a7bdd1a985c465c.jpg,crops/6471_104_0_jpg.rf.e2f490532709ef016a7bdd1a985c465c__0458.png,number,640,640,176,190,391,257,159,180,408,271,5281734,0.5,2.15,tesseract:gray,,pending,,
6363_104_0_jpg.rf.4a1c2f3eb17e0eace05d8f7a7b03dfd7__0459,validation,6363_104_0_jpg.rf.4a1c2f3eb17e0eace05d8f7a7b03dfd7.jpg,crops/6363_104_0_jpg.rf.4a1c2f3eb17e0eace05d8f7a7b03dfd7__0459.png,number,640,640,120,173,277,236,108,163,289,249,6321358,0.5,2.15,tesseract:gray,,pending,,
3682_104_0_jpg.rf.a52bec1b6be8a2d0de8c34784cd8c45c__0460,train,3682_104_0_jpg.rf.a52bec1b6be8a2d0de8c34784cd8c45c.jpg,crops/3682_104_0_jpg.rf.a52bec1b6be8a2d0de8c34784cd8c45c__0460.png,number,640,640,377,183,598,247,360,173,615,261,H651713,0.5,1.7357,tesseract:gray,,pending,,
6844_104_1_jpeg.rf.b58bdec0e7855fa7fa0522ff1860d178__0461,train,6844_104_1_jpeg.rf.b58bdec0e7855fa7fa0522ff1860d178.jpg,crops/6844_104_1_jpeg.rf.b58bdec0e7855fa7fa0522ff1860d178__0461.png,number,640,640,142,182,312,248,129,172,325,262,,,,,,pending,,
2562_104_1_jpg.rf.0f999035306202d6abffef2381b9cd13__0462,train,2562_104_1_jpg.rf.0f999035306202d6abffef2381b9cd13.jpg,crops/2562_104_1_jpg.rf.0f999035306202d6abffef2381b9cd13__0462.png,number,640,640,92,177,257,242,79,167,270,256,60164019,0.56,2.21,tesseract:gray,,pending,,
3412_104_0_jpg.rf.610cfd18c250447db52093a2e0ac5c20__0463,train,3412_104_0_jpg.rf.610cfd18c250447db52093a2e0ac5c20.jpg,crops/3412_104_0_jpg.rf.610cfd18c250447db52093a2e0ac5c20__0463.png,number,640,640,96,176,229,237,86,167,239,250,644440,0.56,1.53,tesseract:otsu,,pending,,
6083_104_1_jpg.rf.754a23e89f2c3c4d441618d466a78992__0464,train,6083_104_1_jpg.rf.754a23e89f2c3c4d441618d466a78992.jpg,crops/6083_104_1_jpg.rf.754a23e89f2c3c4d441618d466a78992__0464.png,number,640,640,148,187,369,254,131,177,386,268,,,,,,pending,,
20_104_1_jpg.rf.a56255359d991d6022fad38d40071da5__0465,validation,20_104_1_jpg.rf.a56255359d991d6022fad38d40071da5.jpg,crops/20_104_1_jpg.rf.a56255359d991d6022fad38d40071da5__0465.png,number,640,640,232,172,426,241,217,161,441,256,64511172,0.56,2.21,tesseract:gray,,pending,,
5445_104_0_jpg.rf.55ce5a05b410599feeb8e2097c200d9e__0466,train,5445_104_0_jpg.rf.55ce5a05b410599feeb8e2097c200d9e.jpg,crops/5445_104_0_jpg.rf.55ce5a05b410599feeb8e2097c200d9e__0466.png,number,640,640,292,181,452,248,280,171,464,262,5793640,0.5,2.15,tesseract:gray,,pending,,
3191_104_0_jpg.rf.2ced9302f865da7d5484c627e4373bbf__0467,train,3191_104_0_jpg.rf.2ced9302f865da7d5484c627e4373bbf.jpg,crops/3191_104_0_jpg.rf.2ced9302f865da7d5484c627e4373bbf__0467.png,number,640,640,39,201,102,266,33,191,108,280,,,,,,pending,,
6059_104_0_jpg.rf.7310b32a04186b9f2bc04c381eafadd3__0468,train,6059_104_0_jpg.rf.7310b32a04186b9f2bc04c381eafadd3.jpg,crops/6059_104_0_jpg.rf.7310b32a04186b9f2bc04c381eafadd3__0468.png,number,640,640,101,192,271,260,88,182,284,274,10015872,0.56,2.21,tesseract:gray,,pending,,
3478_104_0_jpg.rf.6217bf1715f19fe9870c03f4993a9639__0469,train,3478_104_0_jpg.rf.6217bf1715f19fe9870c03f4993a9639.jpg,crops/3478_104_0_jpg.rf.6217bf1715f19fe9870c03f4993a9639__0469.png,number,640,640,33,210,91,267,27,201,97,279,,,,,,pending,,
2752_104_0_jpg.rf.4b5b30af3350d14167d7c15944b6deba__0470,train,2752_104_0_jpg.rf.4b5b30af3350d14167d7c15944b6deba.jpg,crops/2752_104_0_jpg.rf.4b5b30af3350d14167d7c15944b6deba__0470.png,number,640,640,94,177,289,242,79,167,304,256,1P0P0733,0.5,1.2575,tesseract:gray,,pending,,
2658_104_0_jpg.rf.4d5eefcbaf488b78f71d671fab49cebc__0471,train,2658_104_0_jpg.rf.4d5eefcbaf488b78f71d671fab49cebc.jpg,crops/2658_104_0_jpg.rf.4d5eefcbaf488b78f71d671fab49cebc__0471.png,number,640,640,43,195,134,259,36,185,141,273,4N401P,0.56,1.1,tesseract:gray,,pending,,
100_104_1_jpg.rf.65409c8c54cc43b745dd1e38d9f57f79__0472,train,100_104_1_jpg.rf.65409c8c54cc43b745dd1e38d9f57f79.jpg,crops/100_104_1_jpg.rf.65409c8c54cc43b745dd1e38d9f57f79__0472.png,number,640,640,244,190,474,259,226,179,492,274,,,,,,pending,,
4910_104_0_jpg.rf.b4e0bd45def8dcbf426492edac9c6821__0473,train,4910_104_0_jpg.rf.b4e0bd45def8dcbf426492edac9c6821.jpg,crops/4910_104_0_jpg.rf.b4e0bd45def8dcbf426492edac9c6821__0473.png,number,640,640,218,177,465,239,199,168,484,252,16F295205,0.5,1.14,tesseract:gray,,pending,,
6172_104_1_jpg.rf.28f557e50ea419e2a9564ae54d96b4d2__0474,validation,6172_104_1_jpg.rf.28f557e50ea419e2a9564ae54d96b4d2.jpg,crops/6172_104_1_jpg.rf.28f557e50ea419e2a9564ae54d96b4d2__0474.png,number,640,640,165,170,381,231,148,161,398,244,61172052,0.56,2.21,tesseract:gray,,pending,,
6227_104_1_jpg.rf.4d4c7b81c1b7f1360282dd1a19002521__0475,train,6227_104_1_jpg.rf.4d4c7b81c1b7f1360282dd1a19002521.jpg,crops/6227_104_1_jpg.rf.4d4c7b81c1b7f1360282dd1a19002521__0475.png,number,640,640,160,174,413,240,140,164,433,254,5968264,0.56,2.21,tesseract:gray,,pending,,
3437_104_0_jpg.rf.171c09d531dcc2ef1445b1ac528709af__0476,train,3437_104_0_jpg.rf.171c09d531dcc2ef1445b1ac528709af.jpg,crops/3437_104_0_jpg.rf.171c09d531dcc2ef1445b1ac528709af__0476.png,number,640,640,72,164,207,226,62,155,217,239,,,,,,pending,,
6229_104_0_jpg.rf.1d33e302d1a5600534019d5af9e3a5a3__0477,train,6229_104_0_jpg.rf.1d33e302d1a5600534019d5af9e3a5a3.jpg,crops/6229_104_0_jpg.rf.1d33e302d1a5600534019d5af9e3a5a3__0477.png,number,640,640,44,187,153,257,36,176,161,272,,,,,,pending,,
154_104_0_jpg.rf.1eaacb4a9e22353758f27b8ea7c0eefa__0478,validation,154_104_0_jpg.rf.1eaacb4a9e22353758f27b8ea7c0eefa.jpg,crops/154_104_0_jpg.rf.1eaacb4a9e22353758f27b8ea7c0eefa__0478.png,number,640,640,84,198,262,267,70,187,276,282,400K5303,0.56,1.3738,tesseract:gray,,pending,,
6191_104_0_jpg.rf.fee9b5f299085ac6915df2203a7c3f9b__0479,train,6191_104_0_jpg.rf.fee9b5f299085ac6915df2203a7c3f9b.jpg,crops/6191_104_0_jpg.rf.fee9b5f299085ac6915df2203a7c3f9b__0479.png,number,640,640,69,188,183,253,60,178,192,267,65790810,0.56,2.21,tesseract:gray,,pending,,
6422_104_0_jpg.rf.63475b7d16789cf9b3dcc2f95508b292__0480,train,6422_104_0_jpg.rf.63475b7d16789cf9b3dcc2f95508b292.jpg,crops/6422_104_0_jpg.rf.63475b7d16789cf9b3dcc2f95508b292__0480.png,number,640,640,354,223,598,281,335,214,617,293,60166565,0.56,2.21,tesseract:gray,,pending,,
6749_104_0_jpg.rf.a62b2aa94a231c23b27baf6a9123389b__0481,train,6749_104_0_jpg.rf.a62b2aa94a231c23b27baf6a9123389b.jpg,crops/6749_104_0_jpg.rf.a62b2aa94a231c23b27baf6a9123389b__0481.png,number,640,640,33,208,125,275,26,198,132,289,,,,,,pending,,
6188_104_1_jpg.rf.88f696271fc63a61061f8a2b7d28c047__0482,train,6188_104_1_jpg.rf.88f696271fc63a61061f8a2b7d28c047.jpg,crops/6188_104_1_jpg.rf.88f696271fc63a61061f8a2b7d28c047__0482.png,number,640,640,179,194,386,257,163,184,402,270,BP895416,0.5,1.6875,tesseract:gray,,pending,,
6250_104_0_jpg.rf.e385c895f3ddbc13bd5d595a883be17a__0483,validation,6250_104_0_jpg.rf.e385c895f3ddbc13bd5d595a883be17a.jpg,crops/6250_104_0_jpg.rf.e385c895f3ddbc13bd5d595a883be17a__0483.png,number,640,640,89,208,275,276,75,198,289,290,1947744,0.56,2.21,tesseract:otsu,,pending,,
2747_104_0_jpg.rf.e92d2a4de267c7c16f5032c1b6183159__0484,train,2747_104_0_jpg.rf.e92d2a4de267c7c16f5032c1b6183159.jpg,crops/2747_104_0_jpg.rf.e92d2a4de267c7c16f5032c1b6183159__0484.png,number,640,640,75,174,211,238,65,164,221,252,,,,,,pending,,
9659_104_0_jpg.rf.028c614be07adf4accf0e726d1df3282__0485,train,9659_104_0_jpg.rf.028c614be07adf4accf0e726d1df3282.jpg,crops/9659_104_0_jpg.rf.028c614be07adf4accf0e726d1df3282__0485.png,number,640,640,51,199,123,258,45,190,129,270,,,,,,pending,,
6265_104_1_jpg.rf.0a6db40deda00976808eccc90357d6e3__0486,train,6265_104_1_jpg.rf.0a6db40deda00976808eccc90357d6e3.jpg,crops/6265_104_1_jpg.rf.0a6db40deda00976808eccc90357d6e3__0486.png,number,640,640,133,182,340,245,117,172,356,258,40081221,0.56,2.21,tesseract:gray,,pending,,
6107_104_0_jpg.rf.2f5d3b1bed46a871be35b7bf9069fc11__0487,train,6107_104_0_jpg.rf.2f5d3b1bed46a871be35b7bf9069fc11.jpg,crops/6107_104_0_jpg.rf.2f5d3b1bed46a871be35b7bf9069fc11__0487.png,number,640,640,78,211,227,281,67,200,238,296,40146568,0.5,2.15,tesseract:gray,,pending,,
3474_104_0_jpg.rf.dc1dbc8854a88b18912c8a9db0c3fb23__0488,train,3474_104_0_jpg.rf.dc1dbc8854a88b18912c8a9db0c3fb23.jpg,crops/3474_104_0_jpg.rf.dc1dbc8854a88b18912c8a9db0c3fb23__0488.png,number,640,640,55,181,159,246,47,171,167,260,,,,,,pending,,
3524_104_0_jpg.rf.e22d860ba82c01f5f1fc204b3ebb24dc__0489,validation,3524_104_0_jpg.rf.e22d860ba82c01f5f1fc204b3ebb24dc.jpg,crops/3524_104_0_jpg.rf.e22d860ba82c01f5f1fc204b3ebb24dc__0489.png,number,640,640,254,207,474,271,237,197,491,285,63790810,0.56,2.21,tesseract:gray,,pending,,
3212_104_1_jpg.rf.0e02152a41fcfcf01c59f0709f7f7e54__0490,train,3212_104_1_jpg.rf.0e02152a41fcfcf01c59f0709f7f7e54.jpg,crops/3212_104_1_jpg.rf.0e02152a41fcfcf01c59f0709f7f7e54__0490.png,number,640,640,333,190,601,254,312,180,622,268,64159676,0.56,2.21,tesseract:gray,,pending,,
2599_104_0_jpg.rf.3c51ce31f910ba71d3a8396e580ac0a7__0491,train,2599_104_0_jpg.rf.3c51ce31f910ba71d3a8396e580ac0a7.jpg,crops/2599_104_0_jpg.rf.3c51ce31f910ba71d3a8396e580ac0a7__0491.png,number,640,640,282,197,536,259,262,188,556,272,,,,,,pending,,
6329_104_0_jpg.rf.1cc2e9f4e403e043f6dc24e40c2ae787__0492,validation,6329_104_0_jpg.rf.1cc2e9f4e403e043f6dc24e40c2ae787.jpg,crops/6329_104_0_jpg.rf.1cc2e9f4e403e043f6dc24e40c2ae787__0492.png,number,640,640,48,183,126,246,42,173,132,259,,,,,,pending,,
